"No.","Time","Source","Destination","Protocol","Length","Info","OpGroup","OpCode","Bytes","Event Code","Sub Event","Command Opcode","EvBytes","CID","Command Code","DLCI","Frame type","MCC Command Type","Transaction","C/R","Ctype","Opcode","PDU ID","Operation ID","Transaction","Message Type","Signal","ACP SEID","INT SEID","Expected data speed","Opcode","Handle","Value"
"59","2025-01-08 20:50:57.635205","host","controller","HCI_CMD","5","Sent Write Inquiry Mode","Host Controller & Baseband Commands","Write Inquiry Mode","45:0c","","","","45","","","","","","","","","","","","","","","","","","","",""
"60","2025-01-08 20:50:57.641202","controller","host","HCI_EVT","7","Rcvd Command Complete (Write Inquiry Mode)","","","0e:04","Command Complete","","Write Inquiry Mode","0e","","","","","","","","","","","","","","","","","","","",""
"61","2025-01-08 20:50:57.641434","host","controller","HCI_CMD","5","Sent Write Page Scan Type","Host Controller & Baseband Commands","Write Page Scan Type","47:0c","","","","47","","","","","","","","","","","","","","","","","","","",""
"62","2025-01-08 20:50:57.647495","controller","host","HCI_EVT","7","Rcvd Command Complete (Write Page Scan Type)","","","0e:04","Command Complete","","Write Page Scan Type","0e","","","","","","","","","","","","","","","","","","","",""
"63","2025-01-08 20:50:57.647722","host","controller","HCI_CMD","5","Sent Write Inquiry Scan Type","Host Controller & Baseband Commands","Write Inquiry Scan Type","43:0c","","","","43","","","","","","","","","","","","","","","","","","","",""
"64","2025-01-08 20:50:57.653700","controller","host","HCI_EVT","7","Rcvd Command Complete (Write Inquiry Scan Type)","","","0e:04","Command Complete","","Write Inquiry Scan Type","0e","","","","","","","","","","","","","","","","","","","",""
"65","2025-01-08 20:50:57.653920","host","controller","HCI_CMD","7","Sent Write Class of Device","Host Controller & Baseband Commands","Write Class of Device","24:0c","","","","24","","","","","","","","","","","","","","","","","","","",""
"66","2025-01-08 20:50:57.659988","controller","host","HCI_EVT","7","Rcvd Command Complete (Write Class of Device)","","","0e:04","Command Complete","","Write Class of Device","0e","","","","","","","","","","","","","","","","","","","",""
"67","2025-01-08 20:50:57.660210","host","controller","HCI_CMD","6","Sent Write Page Timeout","Host Controller & Baseband Commands","Write Page Timeout","18:0c","","","","18","","","","","","","","","","","","","","","","","","","",""
"68","2025-01-08 20:50:57.666174","controller","host","HCI_EVT","7","Rcvd Command Complete (Write Page Timeout)","","","0e:04","Command Complete","","Write Page Timeout","0e","","","","","","","","","","","","","","","","","","","",""
"69","2025-01-08 20:50:57.666385","host","controller","HCI_CMD","4","Sent Vendor Command 0x0153 (opcode 0xFD53)","Vendor-Specific Commands","0x153","53:fd","","","","53","","","","","","","","","","","","","","","","","","","",""
"70","2025-01-08 20:50:57.672449","controller","host","HCI_EVT","21","Rcvd Command Complete (Vendor Command 0x0153 [opcode 0xFD53])","","","0e:12","Command Complete","","0xfd53","0e","0a:00","","","","","","","","","","","","","","","","","","",""
"71","2025-01-08 20:50:57.672678","host","controller","HCI_CMD","4","Sent Read Local Name","Host Controller & Baseband Commands","Read Local Name","14:0c","","","","14","","","","","","","","","","","","","","","","","","","",""
"72","2025-01-08 20:50:57.678760","controller","host","HCI_EVT","255","Rcvd Command Complete (Read Local Name)","","","0e:fc","Command Complete","","Read Local Name","0e","53:50","","","","","","","","","","","","","","","","","","",""
"73","2025-01-08 20:50:57.682609","host","controller","HCI_CMD","245","Sent Write Extended Inquiry Response","Host Controller & Baseband Commands","Write Extended Inquiry Response","52:0c","","","","52","03:03","","","","","","","","","","","","","","","","","","",""
"74","2025-01-08 20:50:57.691233","controller","host","HCI_EVT","7","Rcvd Command Complete (Write Extended Inquiry Response)","","","0e:04","Command Complete","","Write Extended Inquiry Response","0e","","","","","","","","","","","","","","","","","","","",""
"75","2025-01-08 20:50:57.691457","host","controller","HCI_CMD","252","Sent Change Local Name","Host Controller & Baseband Commands","Change Local Name","13:0c","","","","13","6f:20","","","","","","","","","","","","","","","","","","",""
"76","2025-01-08 20:50:57.697501","controller","host","HCI_EVT","7","Rcvd Command Complete (Change Local Name)","","","0e:04","Command Complete","","Change Local Name","0e","","","","","","","","","","","","","","","","","","","",""
"77","2025-01-08 20:50:57.697755","host","controller","HCI_CMD","245","Sent Write Extended Inquiry Response","Host Controller & Baseband Commands","Write Extended Inquiry Response","52:0c","","","","52","6d:6f","","","","","","","","","","","","","","","","","","",""
"78","2025-01-08 20:50:57.703709","controller","host","HCI_EVT","7","Rcvd Command Complete (Write Extended Inquiry Response)","","","0e:04","Command Complete","","Write Extended Inquiry Response","0e","","","","","","","","","","","","","","","","","","","",""
"79","2025-01-08 20:50:57.703956","host","controller","HCI_CMD","4","Sent LE Rand","LE Controller Commands","LE Rand","18:20","","","","18","","","","","","","","","","","","","","","","","","","",""
"80","2025-01-08 20:50:57.710033","controller","host","HCI_EVT","15","Rcvd Command Complete (LE Rand)","","","0e:0c","Command Complete","","LE Rand","0e","83:5c","","","","","","","","","","","","","","","","","","",""
"81","2025-01-08 20:50:57.710263","host","controller","HCI_CMD","10","Sent LE Set Random Address","LE Controller Commands","LE Set Random Address","05:20","","","","05","b4:b4","","","","","","","","","","","","","","","","","","",""
"82","2025-01-08 20:50:57.716318","controller","host","HCI_EVT","7","Rcvd Command Complete (LE Set Random Address)","","","0e:04","Command Complete","","LE Set Random Address","0e","","","","","","","","","","","","","","","","","","","",""
"83","2025-01-08 20:50:57.716619","host","controller","HCI_CMD","5","Sent LE Set Address Resolution Enable","LE Controller Commands","LE Set Address Resolution Enable","2d:20","","","","2d","","","","","","","","","","","","","","","","","","","",""
"84","2025-01-08 20:50:57.722523","controller","host","HCI_EVT","7","Rcvd Command Complete (LE Set Address Resolution Enable)","","","0e:04","Command Complete","","LE Set Address Resolution Enable","0e","","","","","","","","","","","","","","","","","","","",""
"85","2025-01-08 20:50:57.722877","host","controller","HCI_CMD","43","Sent LE Add Device to Resolving List","LE Controller Commands","LE Add Device to Resolving List","27:20","","","","27","c5:18","","","","","","","","","","","","","","","","","","",""
"86","2025-01-08 20:50:57.728716","controller","host","HCI_EVT","7","Rcvd Command Complete (LE Add Device to Resolving List)","","","0e:04","Command Complete","","LE Add Device to Resolving List","0e","","","","","","","","","","","","","","","","","","","",""
"87","2025-01-08 20:50:57.728994","host","controller","HCI_CMD","12","Sent LE Set Privacy Mode","LE Controller Commands","LE Set Privacy Mode","4e:20","","","","4e","c5:18","","","","","","","","","","","","","","","","","","",""
"88","2025-01-08 20:50:57.734961","controller","host","HCI_EVT","7","Rcvd Command Complete (LE Set Privacy Mode)","","","0e:04","Command Complete","","LE Set Privacy Mode","0e","","","","","","","","","","","","","","","","","","","",""
"89","2025-01-08 20:50:57.735323","host","controller","HCI_CMD","5","Sent LE Set Address Resolution Enable","LE Controller Commands","LE Set Address Resolution Enable","2d:20","","","","2d","","","","","","","","","","","","","","","","","","","",""
"90","2025-01-08 20:50:57.741182","controller","host","HCI_EVT","7","Rcvd Command Complete (LE Set Address Resolution Enable)","","","0e:04","Command Complete","","LE Set Address Resolution Enable","0e","","","","","","","","","","","","","","","","","","","",""
"91","2025-01-08 20:50:57.843889","host","controller","HCI_CMD","6","Sent Vendor Command 0x0157 (opcode 0xFD57)","Vendor-Specific Commands","0x157","57:fd","","","","57","","","","","","","","","","","","","","","","","","","",""
"92","2025-01-08 20:50:57.852444","controller","host","HCI_EVT","9","Rcvd Command Complete (Vendor Command 0x0157 [opcode 0xFD57])","","","0e:06","Command Complete","","0xfd57","0e","00:01","","","","","","","","","","","","","","","","","","",""
"93","2025-01-08 20:50:57.852681","host","controller","HCI_CMD","13","Sent Vendor Command 0x0157 (opcode 0xFD57)","Vendor-Specific Commands","0x157","57:fd","","","","57","aa:fe","","","","","","","","","","","","","","","","","","",""
"94","2025-01-08 20:50:57.858708","controller","host","HCI_EVT","10","Rcvd Command Complete (Vendor Command 0x0157 [opcode 0xFD57])","","","0e:07","Command Complete","","0xfd57","0e","07:00","","","","","","","","","","","","","","","","","","",""
"95","2025-01-08 20:50:57.858930","host","controller","HCI_CMD","22","Sent Vendor Command 0x0157 (opcode 0xFD57)","Vendor-Specific Commands","0x157","57:fd","","","","57","40:00","","","","","","","","","","","","","","","","","","",""
"96","2025-01-08 20:50:57.863688","controller","host","HCI_EVT","10","Rcvd Command Complete (Vendor Command 0x0157 [opcode 0xFD57])","","","0e:07","Command Complete","","0xfd57","0e","01:00","","","","","","","","","","","","","","","","","","",""
"97","2025-01-08 20:50:57.863915","host","controller","HCI_CMD","13","Sent Vendor Command 0x0157 (opcode 0xFD57)","Vendor-Specific Commands","0x157","57:fd","","","","57","f6:ff","","","","","","","","","","","","","","","","","","",""
"98","2025-01-08 20:50:57.869964","controller","host","HCI_EVT","10","Rcvd Command Complete (Vendor Command 0x0157 [opcode 0xFD57])","","","0e:07","Command Complete","","0xfd57","0e","07:00","","","","","","","","","","","","","","","","","","",""
"99","2025-01-08 20:50:57.870203","host","controller","HCI_CMD","22","Sent Vendor Command 0x0157 (opcode 0xFD57)","Vendor-Specific Commands","0x157","57:fd","","","","57","40:00","","","","","","","","","","","","","","","","","","",""
"100","2025-01-08 20:50:57.876154","controller","host","HCI_EVT","10","Rcvd Command Complete (Vendor Command 0x0157 [opcode 0xFD57])","","","0e:07","Command Complete","","0xfd57","0e","01:00","","","","","","","","","","","","","","","","","","",""
"101","2025-01-08 20:50:57.876407","host","controller","HCI_CMD","13","Sent Vendor Command 0x0157 (opcode 0xFD57)","Vendor-Specific Commands","0x157","57:fd","","","","57","2c:fe","","","","","","","","","","","","","","","","","","",""
"102","2025-01-08 20:50:57.882435","controller","host","HCI_EVT","10","Rcvd Command Complete (Vendor Command 0x0157 [opcode 0xFD57])","","","0e:07","Command Complete","","0xfd57","0e","07:00","","","","","","","","","","","","","","","","","","",""
"103","2025-01-08 20:50:57.882651","host","controller","HCI_CMD","22","Sent Vendor Command 0x0157 (opcode 0xFD57)","Vendor-Specific Commands","0x157","57:fd","","","","57","40:00","","","","","","","","","","","","","","","","","","",""
"104","2025-01-08 20:50:57.888693","controller","host","HCI_EVT","10","Rcvd Command Complete (Vendor Command 0x0157 [opcode 0xFD57])","","","0e:07","Command Complete","","0xfd57","0e","01:00","","","","","","","","","","","","","","","","","","",""
"105","2025-01-08 20:50:57.888922","host","controller","HCI_CMD","12","Sent LE Set Extended Scan Parameters","LE Controller Commands","LE Set Extended Scan Parameters","41:20","","","","41","01:c0","","","","","","","","","","","","","","","","","","",""
"106","2025-01-08 20:50:57.894927","controller","host","HCI_EVT","7","Rcvd Command Complete (LE Set Extended Scan Parameters)","","","0e:04","Command Complete","","LE Set Extended Scan Parameters","0e","","","","","","","","","","","","","","","","","","","",""
"107","2025-01-08 20:50:57.895168","host","controller","HCI_CMD","10","Sent LE Set Extended Scan Enable","LE Controller Commands","LE Set Extended Scan Enable","42:20","","","","42","00:00","","","","","","","","","","","","","","","","","","",""
"108","2025-01-08 20:50:57.901161","controller","host","HCI_EVT","7","Rcvd Command Complete (LE Set Extended Scan Enable)","","","0e:04","Command Complete","","LE Set Extended Scan Enable","0e","","","","","","","","","","","","","","","","","","","",""
"109","2025-01-08 20:50:57.901393","host","controller","HCI_CMD","10","Sent LE Set Extended Scan Enable","LE Controller Commands","LE Set Extended Scan Enable","42:20","","","","42","00:00","","","","","","","","","","","","","","","","","","",""
"110","2025-01-08 20:50:57.907441","controller","host","HCI_EVT","7","Rcvd Command Complete (LE Set Extended Scan Enable)","","","0e:04","Command Complete","","LE Set Extended Scan Enable","0e","","","","","","","","","","","","","","","","","","","",""
"111","2025-01-08 20:50:57.907678","host","controller","HCI_CMD","12","Sent LE Set Extended Scan Parameters","LE Controller Commands","LE Set Extended Scan Parameters","41:20","","","","41","01:a0","","","","","","","","","","","","","","","","","","",""
"112","2025-01-08 20:50:57.913681","controller","host","HCI_EVT","7","Rcvd Command Complete (LE Set Extended Scan Parameters)","","","0e:04","Command Complete","","LE Set Extended Scan Parameters","0e","","","","","","","","","","","","","","","","","","","",""
"113","2025-01-08 20:50:57.913911","host","controller","HCI_CMD","10","Sent LE Set Extended Scan Enable","LE Controller Commands","LE Set Extended Scan Enable","42:20","","","","42","00:00","","","","","","","","","","","","","","","","","","",""
"114","2025-01-08 20:50:57.920031","controller","host","HCI_EVT","7","Rcvd Command Complete (LE Set Extended Scan Enable)","","","0e:04","Command Complete","","LE Set Extended Scan Enable","0e","","","","","","","","","","","","","","","","","","","",""
"115","2025-01-08 20:50:58.556411","controller","host","HCI_EVT","8","Rcvd Vendor-Specific","","","ff:05","Vendor-Specific","","","ff","","","","","","","","","","","","","","","","","","","",""
"116","2025-01-08 20:51:02.200551","controller","host","HCI_EVT","27","Rcvd LE Meta (LE Advertising Report)","","","3e:18","LE Meta","LE Advertising Report","","3e","ad:5a","","","","","","","","","","","","","","","","","","",""
"117","2025-01-08 20:51:02.264293","controller","host","HCI_EVT","27","Rcvd LE Meta (LE Advertising Report)","","","3e:18","LE Meta","LE Advertising Report","","3e","ad:5a","","","","","","","","","","","","","","","","","","",""
"118","2025-01-08 20:51:03.846295","host","controller","HCI_CMD","10","Sent LE Set Extended Scan Enable","LE Controller Commands","LE Set Extended Scan Enable","42:20","","","","42","00:00","","","","","","","","","","","","","","","","","","",""
"119","2025-01-08 20:51:03.848633","controller","host","HCI_EVT","7","Rcvd Command Complete (LE Set Extended Scan Enable)","","","0e:04","Command Complete","","LE Set Extended Scan Enable","0e","","","","","","","","","","","","","","","","","","","",""
"120","2025-01-08 20:51:03.848834","host","controller","HCI_CMD","12","Sent LE Set Extended Scan Parameters","LE Controller Commands","LE Set Extended Scan Parameters","41:20","","","","41","01:90","","","","","","","","","","","","","","","","","","",""
"121","2025-01-08 20:51:03.854810","controller","host","HCI_EVT","7","Rcvd Command Complete (LE Set Extended Scan Parameters)","","","0e:04","Command Complete","","LE Set Extended Scan Parameters","0e","","","","","","","","","","","","","","","","","","","",""
"122","2025-01-08 20:51:03.854978","host","controller","HCI_CMD","10","Sent LE Set Extended Scan Enable","LE Controller Commands","LE Set Extended Scan Enable","42:20","","","","42","00:00","","","","","","","","","","","","","","","","","","",""
"123","2025-01-08 20:51:03.861043","controller","host","HCI_EVT","7","Rcvd Command Complete (LE Set Extended Scan Enable)","","","0e:04","Command Complete","","LE Set Extended Scan Enable","0e","","","","","","","","","","","","","","","","","","","",""
"124","2025-01-08 20:51:08.450729","controller","host","HCI_EVT","27","Rcvd LE Meta (LE Advertising Report)","","","3e:18","LE Meta","LE Advertising Report","","3e","ad:5a","","","","","","","","","","","","","","","","","","",""
"125","2025-01-08 20:51:09.047700","controller","host","HCI_EVT","24","Rcvd LE Meta (LE Advertising Report)","","","3e:15","LE Meta","LE Advertising Report","","3e","f0:ca","","","","","","","","","","","","","","","","","","",""
"126","2025-01-08 20:51:09.048510","controller","host","HCI_EVT","15","Rcvd LE Meta (LE Advertising Report)","","","3e:0c","LE Meta","LE Advertising Report","","3e","f0:ca","","","","","","","","","","","","","","","","","","",""
"127","2025-01-08 20:51:09.119369","controller","host","HCI_EVT","24","Rcvd LE Meta (LE Advertising Report)","","","3e:15","LE Meta","LE Advertising Report","","3e","f0:ca","","","","","","","","","","","","","","","","","","",""
